"gebieden";"onderwerpen";"data_2000";"data_2001";"data_2002";"data_2003";"data_2004";"data_2005";"data_2006";"data_2007";"data_2008";"data_2009";"data_2010";"data_2011";"data_2012"
"Borgerhout";"Percentage Noord-Amerikanen";"?";"?";"?";"?";"?";"?";"?";"0,1056412";"0,1161899";"0,1084198";"0,111245";"0,1043557";"0,0943603"
"Borgerhout";"Percentage Zuid-Amerikanen";"?";"?";"?";"?";"?";"?";"?";"0,4906449";"0,4856738";"0,5121107";"0,5469547";"0,6125227";"0,7000219"
"Borgerhout";"Percentage OceaniÃ«rs";"?";"?";"?";"?";"?";"?";"?";"0,0093903";"0,0046476";"0,0023068";"0,0046352";"0,0090744";"0,0043889"
"Borgerhout";"Aantal autochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20285"
"Borgerhout";"Aantal allochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25284"
"Borgerhout";"Aantal Noord-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48"
"Borgerhout";"Aantal West-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2656"
"Borgerhout";"Aantal Zuid-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"982"
"Borgerhout";"Aantal Oost-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3459"
"Borgerhout";"Aantal West-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1149"
"Borgerhout";"Aantal Centraal-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22"
"Borgerhout";"Aantal Zuid-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"617"
"Borgerhout";"Aantal Oost-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"421"
"Borgerhout";"Aantal Noord-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13222"
"Borgerhout";"Aantal West-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1308"
"Borgerhout";"Aantal Centraal-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"616"
"Borgerhout";"Aantal Zuid-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9"
"Borgerhout";"Aantal Oost-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"149"
"Borgerhout";"Aantal Noord-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"52"
"Borgerhout";"Aantal Zuid-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"410"
"Borgerhout";"Aantal OceaniÃ«rs (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"x"
"Borgerhout";"Aantal allochtonen met onbekende herkomst (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"162"
"Borgerhout";"Percentage autochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44,5139346"
"Borgerhout";"Percentage allochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55,483871"
"Borgerhout";"Percentage Noord-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,1053325"
"Borgerhout";"Percentage West-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5,8283959"
"Borgerhout";"Percentage Zuid-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2,1549265"
"Borgerhout";"Percentage Oost-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7,5905201"
"Borgerhout";"Percentage West-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2,5213957"
"Borgerhout";"Percentage Centraal-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0482774"
"Borgerhout";"Percentage Zuid-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1,3539609"
"Borgerhout";"Percentage Oost-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,9238534"
"Borgerhout";"Percentage Noord-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29,0147027"
"Borgerhout";"Percentage West-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2,8703094"
"Borgerhout";"Percentage Centraal-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1,3517665"
"Borgerhout";"Percentage Zuid-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0197498"
"Borgerhout";"Percentage Oost-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,3269695"
"Borgerhout";"Percentage Noord-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,1141102"
"Borgerhout";"Percentage Zuid-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,8997147"
"Borgerhout";"Aantal kinderen bij een gehuwd koppel";"?";"?";"?";"?";"9499";"9670";"9749";"9840";"10042";"10230";"10093";"10277";"10413"
"Borgerhout";"Aantal kinderen bij een ongehuwd koppel";"?";"?";"?";"?";"796";"807";"869";"907";"986";"1065";"1190";"1342";"1689"
"Borgerhout";"Aantal kinderen in een eenoudergezin";"?";"?";"?";"?";"2812";"2796";"2833";"2882";"2902";"2890";"2916";"3005";"3217"
"Borgerhout";"Aantal alleenstaanden";"?";"?";"?";"?";"9231";"9274";"9384";"9241";"9032";"8852";"8727";"8720";"8627"
"Borgerhout";"Aantal gehuwden zonder kinderen";"?";"?";"?";"?";"6756";"6539";"6375";"6273";"6161";"6062";"5868";"5691";"5494"
"Borgerhout";"Aantal gehuwden met kinderen";"?";"?";"?";"?";"7365";"7404";"7501";"7630";"7779";"7928";"7841";"8035";"8094"
"Borgerhout";"Aantal samenwonenden zonder kinderen";"?";"?";"?";"?";"1282";"1389";"1403";"1430";"1512";"1661";"1737";"1858";"2038"
"Borgerhout";"Aantal samenwonenden met kinderen";"?";"?";"?";"?";"954";"1051";"1089";"1154";"1267";"1355";"1465";"1680";"2040"
"Borgerhout";"Aantal ouders van eenoudergezin";"?";"?";"?";"?";"1741";"1743";"1743";"1751";"1759";"1738";"1762";"1799";"1857"
"Borgerhout";"Aantal inwoners gezin zonder familieband";"?";"?";"?";"?";"241";"6";"5";"x";"x";"x";"x";"x";"0"
"Borgerhout";"Aantal inwoners collectieve huishoudens";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"300"
"Borgerhout";"Aantal andere gezinspositie";"?";"?";"?";"?";"1029";"1346";"1388";"1485";"1590";"1566";"1546";"1669";"1801"
"Borgerhout";"Percentage kinderen bij een gehuwd koppel";"?";"?";"?";"?";"22,7760994";"23,010113";"23,0260516";"23,1002183";"23,3355797";"23,5986159";"23,3915825";"23,3144283";"22,8505596"
"Borgerhout";"Percentage kinderen bij een ongehuwd koppel";"?";"?";"?";"?";"1,9085983";"1,9202855";"2,0524812";"2,1292579";"2,2912648";"2,4567474";"2,7579494";"3,0444646";"3,7063858"
"Borgerhout";"Percentage kinderen in een eenoudergezin";"?";"?";"?";"?";"6,7424351";"6,6531826";"6,6912303";"6,7657347";"6,7436618";"6,6666667";"6,7581348";"6,8171506";"7,0594689"
"Borgerhout";"Percentage alleenstaanden";"?";"?";"?";"?";"22,133506";"22,0678168";"22,1639623";"21,694016";"20,9885437";"20,4198385";"20,2257347";"19,7822142";"18,9313145"
"Borgerhout";"Percentage gehuwden zonder kinderen";"?";"?";"?";"?";"16,199108";"15,5597858";"15,0570396";"14,7263892";"14,3169196";"13,9838524";"13,5997033";"12,9106171";"12,0561773"
"Borgerhout";"Percentage gehuwden met kinderen";"?";"?";"?";"?";"17,6593296";"17,6180845";"17,7165261";"17,9120595";"18,0768248";"18,2883506";"18,1723371";"18,2282214";"17,7616853"
"Borgerhout";"Percentage samenwonenden met kinderen";"?";"?";"?";"?";"2,2874407";"2,5008923";"2,5720966";"2,709111";"2,9442521";"3,1257209";"3,3952906";"3,8112523";"4,4766294"
"Borgerhout";"Percentage samenwonenden zonder kinderen";"?";"?";"?";"?";"3,0738982";"3,3051755";"3,3137297";"3,3570439";"3,5135826";"3,8316032";"4,0256791";"4,2150635";"4,4722405"
"Borgerhout";"Percentage ouders van een eenoudergezin";"?";"?";"?";"?";"4,1744593";"4,1475312";"4,1167718";"4,1106181";"4,0875607";"4,0092272";"4,0836192";"4,081216";"4,0750494"
"Borgerhout";"Percentage inwoners gezin zonder familieband";"?";"?";"?";"?";"0,5778545";"0,0142772";"0,0118094";"0,0093903";"0,0069714";"0,0069204";"0,0069528";"0,0090744";"0"
"Borgerhout";"Percentage collectieve huishoudens tov het aantal inwoners";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0,6583278"
"Borgerhout";"Percentage andere gezinspositie";"?";"?";"?";"?";"2,4672709";"3,2028554";"3,2783013";"3,486161";"3,6948388";"3,6124567";"3,5830166";"3,7862976";"3,9521615"
"Deurne";"Totaal aantal inwoners";"68374";"68842";"69275";"69582";"69867";"69904";"70029";"70383";"71113";"71813";"72673";"73758";"75123"
"Deurne";"Aantal mannen";"32592";"32769";"33068";"33293";"33431";"33461";"33512";"33630";"34005";"34446";"35006";"35534";"36277"
"Deurne";"Aantal vrouwen";"35782";"36073";"36207";"36289";"36436";"36443";"36517";"36753";"37108";"37367";"37667";"38224";"38846"
"Deurne";"Percentage mannen";"47,6672419";"47,6003021";"47,7343919";"47,8471444";"47,8494855";"47,8670748";"47,8544603";"47,7814245";"47,8182611";"47,9662457";"48,1691963";"48,176469";"48,2901375"
"Deurne";"Percentage vrouwen";"52,3327581";"52,3996979";"52,2656081";"52,1528556";"52,1505145";"52,1329252";"52,1455397";"52,2185755";"52,1817389";"52,0337543";"51,8308037";"51,823531";"51,7098625"
"Deurne";"Bevolkingsdichtheid";"5246,3819872";"5282,291935";"5315,5163098";"5339,0726217";"5360,9408591";"5363,7798934";"5373,3712257";"5400,5338785";"5456,5472586";"5510,2587189";"5576,2470845";"5659,4998481";"5764,2371958"
"Deurne";"Gemiddelde leeftijd";"42,6416767";"42,6138549";"42,559004";"42,4455463";"42,4004752";"42,3784905";"42,3751589";"42,2057315";"41,9484482";"41,825338";"41,5311739";"41,2581822";"40,9189995"
"Deurne";"Aantal 0 tem 11-jarigen";"8344";"8508";"8653";"8718";"8775";"8732";"8779";"9054";"9401";"9766";"10251";"10821";"11333"
"Deurne";"Aantal 12 tem 17-jarigen";"3786";"3941";"4022";"4040";"4184";"4313";"4377";"4333";"4306";"4294";"4263";"4234";"4284"
"Deurne";"Aantal 18 tem 24-jarigen";"4940";"4963";"5049";"5292";"5382";"5371";"5370";"5448";"5551";"5638";"5654";"5719";"5811"
"Deurne";"Aantal 25 tem 39-jarigen";"14398";"14279";"14193";"14103";"14004";"13861";"13734";"13839";"14160";"14358";"14699";"14964";"15531"
"Deurne";"Aantal 40 tem 64-jarigen";"21980";"22082";"22170";"22313";"22294";"22385";"22591";"22673";"22713";"22647";"22621";"22820";"22841"
"Deurne";"Aantal 65-plussers";"14926";"15069";"15188";"15116";"15228";"15242";"15178";"15036";"14982";"15110";"15185";"15200";"15323"
"Deurne";"Aantal 18 tem 64-jarigen";"41318";"41324";"41412";"41708";"41680";"41617";"41695";"41960";"42424";"42643";"42974";"43503";"44183"
"Deurne";"Percentage 0 tem 11-jarigen";"12,2034692";"12,3587345";"12,4907975";"12,5291024";"12,5595775";"12,4914168";"12,536235";"12,8639018";"13,2198051";"13,5992091";"14,1056513";"14,6709509";"15,0859257"
"Deurne";"Percentage 12 tem 17-jarigen";"5,5371925";"5,7247029";"5,8058463";"5,8060993";"5,988521";"6,1698901";"6,2502677";"6,1563162";"6,0551517";"5,9794188";"5,8660025";"5,7403943";"5,7026477"
"Deurne";"Percentage 18 tem 24-jarigen";"7,2249686";"7,2092618";"7,2883436";"7,6054152";"7,7032075";"7,6833944";"7,6682517";"7,7405055";"7,8058864";"7,8509462";"7,7800559";"7,7537352";"7,7353141"
"Deurne";"Percentage 25 tem 39-jarigen";"21,057712";"20,7416984";"20,4879105";"20,2681728";"20,0437975";"19,8286221";"19,6118751";"19,6624185";"19,9119711";"19,9935945";"20,2262188";"20,2879688";"20,6740945"
"Deurne";"Percentage 40 tem 64-jarigen";"32,1467224";"32,0763487";"32,002887";"32,0672013";"31,9091989";"32,022488";"32,2594925";"32,2137448";"31,9393079";"31,5360729";"31,1271036";"30,9390168";"30,4048028"
"Deurne";"Percentage 65-plussers";"21,8299354";"21,8892537";"21,9242151";"21,7240091";"21,7956975";"21,8041886";"21,673878";"21,3631133";"21,0678779";"21,0407586";"20,8949679";"20,6079341";"20,3972152"
"Deurne";"Percentage 18 tem 64-jarigen";"60,429403";"60,0273089";"59,7791411";"59,9407893";"59,6562039";"59,5345045";"59,5396193";"59,6166688";"59,6571654";"59,3806135";"59,1333783";"58,9807207";"58,8142114"
"Deurne";"Aantal 0 tem 9-jarigen";"7033";"7111";"7203";"7203";"7284";"7315";"7382";"7719";"8016";"8356";"8862";"9341";"9805"
"Deurne";"Aantal 10 tem 19-jarigen";"6445";"6673";"6793";"6973";"7086";"7145";"7179";"7050";"7162";"7217";"7152";"7297";"7364"
"Deurne";"Aantal 20 tem 29-jarigen";"8070";"7939";"7923";"8040";"8214";"8355";"8398";"8702";"8979";"9067";"9263";"9258";"9421"
"Deurne";"Aantal 30 tem 39-jarigen";"9920";"9968";"9998";"9937";"9761";"9462";"9301";"9203";"9261";"9416";"9590";"9842";"10369"
"Deurne";"Aantal 40 tem 49-jarigen";"9215";"9384";"9471";"9552";"9560";"9625";"9719";"9688";"9679";"9549";"9531";"9627";"9745"
"Deurne";"Aantal 50 tem 59-jarigen";"8489";"8540";"8759";"8883";"8927";"8884";"8923";"8742";"8703";"8777";"8936";"9046";"9153"
"Deurne";"Aantal 60 tem 69-jarigen";"8515";"8346";"8109";"7956";"7872";"7930";"7879";"7950";"7953";"7873";"7784";"7804";"7848"
"Deurne";"Aantal 70 tem 79-jarigen";"7521";"7419";"7354";"7349";"7305";"7216";"7127";"7129";"7093";"7107";"7019";"6858";"6635"
"Deurne";"Aantal 80 tem 89-jarigen";"2732";"3008";"3185";"3196";"3334";"3417";"3579";"3705";"3824";"4011";"4026";"4080";"4092"
"Deurne";"Aantal 90+'ers";"434";"454";"480";"493";"524";"555";"542";"495";"443";"440";"510";"605";"691"
"Deurne";"Aantal mannen 0-9 jaar";"3612";"3661";"3709";"3698";"3776";"3808";"3821";"3968";"4093";"4325";"4611";"4839";"5077"
"Deurne";"Aantal mannen 10-19 jaar";"3330";"3442";"3499";"3601";"3620";"3601";"3614";"3537";"3600";"3674";"3686";"3730";"3754"
"Deurne";"Aantal mannen 20-29 jaar";"3952";"3839";"3866";"3940";"3995";"4090";"4082";"4211";"4357";"4365";"4386";"4386";"4449"
"Deurne";"Aantal mannen 30-39 jaar";"5068";"5068";"5065";"5023";"4933";"4794";"4723";"4667";"4681";"4773";"4898";"4962";"5238"
"Deurne";"Aantal mannen 40-49 jaar";"4523";"4607";"4658";"4763";"4775";"4794";"4873";"4878";"4877";"4856";"4890";"4984";"5097"
"Deurne";"Aantal mannen 50-59 jaar";"4079";"4080";"4231";"4262";"4315";"4288";"4318";"4202";"4225";"4280";"4346";"4439";"4493"
"Deurne";"Aantal mannen 60-69 jaar";"3944";"3847";"3735";"3661";"3637";"3685";"3672";"3725";"3705";"3627";"3578";"3586";"3597"
"Deurne";"Aantal mannen 70-79 jaar";"3110";"3114";"3110";"3135";"3109";"3065";"3008";"3020";"3009";"3039";"3076";"2999";"2905"
"Deurne";"Aantal mannen 80-89 jaar";"894";"1025";"1104";"1104";"1159";"1210";"1271";"1323";"1365";"1414";"1416";"1461";"1494"
"Deurne";"Aantal mannen 90+ jaar";"80";"86";"91";"106";"112";"126";"130";"99";"93";"93";"119";"148";"173"
"Deurne";"Aantal vrouwen 0-9 jaar";"3421";"3450";"3494";"3505";"3508";"3507";"3561";"3751";"3923";"4031";"4251";"4502";"4728"
"Deurne";"Aantal vrouwen 10-19 jaar";"3115";"3231";"3294";"3372";"3466";"3544";"3565";"3513";"3562";"3543";"3466";"3567";"3610"
"Deurne";"Aantal vrouwen 20-29 jaar";"4118";"4100";"4057";"4100";"4219";"4265";"4316";"4491";"4622";"4702";"4877";"4872";"4972"
"Deurne";"Aantal vrouwen 30-39 jaar";"4852";"4900";"4933";"4914";"4828";"4668";"4578";"4536";"4580";"4643";"4692";"4880";"5131"
"Deurne";"Aantal vrouwen 40-49 jaar";"4692";"4777";"4813";"4789";"4785";"4831";"4846";"4810";"4802";"4693";"4641";"4643";"4648"
"Deurne";"Aantal vrouwen 50-59 jaar";"4410";"4460";"4528";"4621";"4612";"4596";"4605";"4540";"4478";"4497";"4590";"4607";"4660"
"Deurne";"Aantal vrouwen 60-69 jaar";"4571";"4499";"4374";"4295";"4235";"4245";"4207";"4225";"4248";"4246";"4206";"4218";"4251"
"Deurne";"Aantal vrouwen 70-79 jaar";"4411";"4305";"4244";"4214";"4196";"4151";"4119";"4109";"4084";"4068";"3943";"3859";"3730"
"Deurne";"Aantal vrouwen 80-89 jaar";"1838";"1983";"2081";"2092";"2175";"2207";"2308";"2382";"2459";"2597";"2610";"2619";"2598"
"Deurne";"Aantal vrouwen 90+ jaar";"354";"368";"389";"387";"412";"429";"412";"396";"350";"347";"391";"457";"518"
"Deurne";"Percentage 0 tem 9-jarigen";"10,2860737";"10,32945";"10,3976904";"10,3518151";"10,4255228";"10,4643511";"10,5413472";"10,967137";"11,2722006";"11,6357763";"12,19435";"12,6643889";"13,0519282"
"Deurne";"Percentage 10 tem 19-jarigen";"9,4260976";"9,6932105";"9,8058463";"10,0212699";"10,1421272";"10,2211604";"10,2514672";"10,0166233";"10,071295";"10,0497124";"9,8413441";"9,8931641";"9,8025904"
"Deurne";"Percentage 20 tem 29-jarigen";"11,802732";"11,5322042";"11,4370263";"11,5547124";"11,7566233";"11,9521057";"11,9921747";"12,363781";"12,6263834";"12,6258477";"12,7461368";"12,5518588";"12,5407665"
"Deurne";"Percentage 30 tem 39-jarigen";"14,5084389";"14,4795328";"14,4323349";"14,2809922";"13,9708303";"13,5357061";"13,2816405";"13,0756006";"13,0229353";"13,1118321";"13,1960976";"13,3436373";"13,8026969"
"Deurne";"Percentage 40 tem 49-jarigen";"13,4773452";"13,6312135";"13,6715987";"13,7276882";"13,6831408";"13,768883";"13,878536";"13,7646875";"13,6107322";"13,2970354";"13,114912";"13,0521435";"12,9720592"
"Deurne";"Percentage 50 tem 59-jarigen";"12,4155381";"12,4052177";"12,6438109";"12,7662326";"12,7771337";"12,7088579";"12,7418641";"12,4206129";"12,2382687";"12,2220211";"12,296176";"12,2644323";"12,1840182"
"Deurne";"Percentage 60 tem 69-jarigen";"12,4535642";"12,123413";"11,7055215";"11,4339915";"11,2671218";"11,3441291";"11,2510531";"11,2953412";"11,1836092";"10,9631961";"10,7109931";"10,5805472";"10,4468671"
"Deurne";"Percentage 70 tem 79-jarigen";"10,9997952";"10,7768513";"10,6156622";"10,5616395";"10,4555799";"10,3227283";"10,1772123";"10,1288663";"9,9742663";"9,8965368";"9,6583325";"9,2979745";"8,8321819"
"Deurne";"Percentage 80 tem 89-jarigen";"3,9956709";"4,3694256";"4,5976182";"4,5931419";"4,7719238";"4,8881323";"5,1107398";"5,2640552";"5,3773572";"5,5853397";"5,5398841";"5,5316034";"5,4470668"
"Deurne";"Percentage 90+'ers";"0,6347442";"0,6594811";"0,6928907";"0,7085166";"0,7499964";"0,793946";"0,7739651";"0,7032948";"0,6229522";"0,6127024";"0,7017737";"0,82025";"0,9198248"
"Deurne";"Percentage mannen 0-9 jaar";"5,2827098";"5,3179745";"5,3540238";"5,3145929";"5,4045544";"5,4474708";"5,456311";"5,637725";"5,7556284";"6,0225864";"6,3448599";"6,5606443";"6,7582498"
"Deurne";"Percentage mannen 10-19 jaar";"4,8702723";"4,9998547";"5,0508842";"5,175189";"5,181273";"5,1513504";"5,1607191";"5,0253612";"5,0623655";"5,1160653";"5,072035";"5,0570786";"4,997138"
"Deurne";"Percentage mannen 20-29 jaar";"5,7799748";"5,5765376";"5,5806568";"5,6623839";"5,7180071";"5,8508812";"5,8290137";"5,9829788";"6,1268685";"6,0782867";"6,0352538";"5,9464736";"5,9222874"
"Deurne";"Percentage mannen 30-39 jaar";"7,4121742";"7,361785";"7,3114399";"7,218821";"7,0605579";"6,8579767";"6,7443488";"6,6308626";"6,5824814";"6,6464289";"6,7397796";"6,7274058";"6,972565"
"Deurne";"Percentage mannen 40-49 jaar";"6,6150876";"6,6921356";"6,7239264";"6,8451611";"6,834414";"6,8579767";"6,9585457";"6,9306509";"6,8580991";"6,7620069";"6,7287713";"6,7572331";"6,7848728"
"Deurne";"Percentage mannen 50-59 jaar";"5,965718";"5,9266146";"6,1075424";"6,1251473";"6,1760202";"6,1341268";"6,1660169";"5,9701917";"5,9412484";"5,9599237";"5,9802127";"6,0183302";"5,9808581"
"Deurne";"Percentage mannen 60-69 jaar";"5,7682745";"5,5881584";"5,3915554";"5,2614182";"5,2056049";"5,2715152";"5,243542";"5,2924712";"5,2100179";"5,0506176";"4,9234241";"4,8618455";"4,7881474"
"Deurne";"Percentage mannen 70-79 jaar";"4,5485126";"4,5234014";"4,489354";"4,5054756";"4,4498833";"4,3845846";"4,2953633";"4,2908089";"4,2312939";"4,2318243";"4,2326586";"4,0659996";"3,8669915"
"Deurne";"Percentage mannen 80-89 jaar";"1,3075146";"1,4889166";"1,5936485";"1,5866172";"1,6588661";"1,7309453";"1,8149624";"1,8797153";"1,9194803";"1,9690028";"1,948454";"1,9808021";"1,9887385"
"Deurne";"Percentage mannen 90+ jaar";"0,1170035";"0,1249237";"0,1313605";"0,1523382";"0,1603046";"0,1802472";"0,1856374";"0,140659";"0,1307778";"0,129503";"0,1637472";"0,2006562";"0,230289"
"Deurne";"Percentage vrouwen 0-9 jaar";"5,0033639";"5,0114756";"5,0436665";"5,0372223";"5,0209684";"5,0168803";"5,0850362";"5,3294119";"5,5165722";"5,6131898";"5,8494902";"6,1037447";"6,2936784"
"Deurne";"Percentage vrouwen 10-19 jaar";"4,5558253";"4,6933558";"4,7549621";"4,8460809";"4,9608542";"5,06981";"5,0907481";"4,9912621";"5,0089295";"4,9336471";"4,7693091";"4,8360856";"4,8054524"
"Deurne";"Percentage vrouwen 20-29 jaar";"6,0227572";"5,9556666";"5,8563695";"5,8923285";"6,0386162";"6,1012245";"6,163161";"6,3808022";"6,4995149";"6,547561";"6,710883";"6,6053852";"6,618479"
"Deurne";"Percentage vrouwen 30-39 jaar";"7,0962647";"7,1177479";"7,120895";"7,0621713";"6,9102724";"6,6777295";"6,5372917";"6,4447381";"6,4404539";"6,4654032";"6,456318";"6,6162315";"6,8301319"
"Deurne";"Percentage vrouwen 40-49 jaar";"6,8622576";"6,9390779";"6,9476723";"6,8825271";"6,8487269";"6,9109064";"6,9199903";"6,8340366";"6,7526331";"6,5350285";"6,3861407";"6,2949104";"6,1871863"
"Deurne";"Percentage vrouwen 50-59 jaar";"6,4498201";"6,4786032";"6,5362685";"6,6410853";"6,6011135";"6,5747311";"6,5758471";"6,4504213";"6,2970202";"6,2620974";"6,3159633";"6,2461021";"6,2031602"
"Deurne";"Percentage vrouwen 60-69 jaar";"6,6852897";"6,5352546";"6,3139661";"6,1725734";"6,0615169";"6,0726139";"6,0075112";"6,00287";"5,9735913";"5,9125785";"5,787569";"5,7187017";"5,6587197"
"Deurne";"Percentage vrouwen 70-79 jaar";"6,4512827";"6,2534499";"6,1263082";"6,056164";"6,0056965";"5,9381437";"5,8818489";"5,8380575";"5,7429725";"5,6647125";"5,4256739";"5,2319748";"4,9651904"
"Deurne";"Percentage vrouwen 80-89 jaar";"2,6881563";"2,880509";"3,0039697";"3,0065247";"3,1130577";"3,157187";"3,2957775";"3,38434";"3,4578769";"3,6163369";"3,5914301";"3,5508013";"3,4583283"
