"title";"description";"address";"gisx";"gisy";"image";"link"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"De Academie voor Beeldende Kunsten van Berchem & Instituut Roger Avermaete geeft een volledige artistieke opleiding in dag-, avond-, en weekendonderwijs, in zowel vrije als toegepaste kunsten.
Van zesjarige kunstenaar-in-spe kan je doorstromen tot de hogere graad en specialisatiegraad, waar je je artistieke kunnen en culturele bagage helemaal kan ontplooien onder begeleiding van professionele docenten-kunstenaars. Met een academieopleiding in de toegepaste richtingen kan je ook een nieuwe beroepskeuze realiseren.
In elk atelier wordt de student gestimuleerd om een creatieve persoonlijkheid te ontwikkelen en tegelijkertijd de technische kant van het mÃ©tier te leren. Een degelijke infrastructuur (waaronder twee digitale labo's) zorgt voor voldoende mogelijkheden binnen elke afdeling.
Voor kinderen en jongeren vormen de cursussen een aanvulling op het dagonderwijs of een voorbereiding op het hoger kunstonderwijs. Bovendien kunnen zij kiezen uit een waaier aan wijkafdelingen, in en rond Berchem.";"Ramskapellestraat 43, 2600 Berchem";"4.4465377";"51.1950130";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078391"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"De Academie voor Beeldende Kunsten van Berchem & Instituut Roger Avermaete geeft een volledige artistieke opleiding in dag-, avond-, en weekendonderwijs, in zowel vrije als toegepaste kunsten.
Van zesjarige kunstenaar-in-spe kan je doorstromen tot de hogere graad en specialisatiegraad, waar je je artistieke kunnen en culturele bagage helemaal kan ontplooien onder begeleiding van professionele docenten-kunstenaars. Met een academieopleiding in de toegepaste richtingen kan je ook een nieuwe beroepskeuze realiseren.
In elk atelier wordt de student gestimuleerd om een creatieve persoonlijkheid te ontwikkelen en tegelijkertijd de technische kant van het mÃ©tier te leren. Een degelijke infrastructuur (waaronder twee digitale labo's) zorgt voor voldoende mogelijkheden binnen elke afdeling.
Voor kinderen en jongeren vormen de cursussen een aanvulling op het dagonderwijs of een voorbereiding op het hoger kunstonderwijs. Bovendien kunnen zij kiezen uit een waaier aan wijkafdelingen, in en rond Berchem.";"Willem Van Haechtlaan 66, 2050 Antwerpen";"4.3847857";"51.2301058";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078392"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"";"Brederodestraat 119, 2018 Antwerpen";"4.3937268";"51.2032533";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078393"
"Stedelijke Academie voor Beeldende Kunsten Merksem";"De Academie voor Beeldende Kunsten Merksem pleit voor een brede kunstopleiding. We zien het als onze taak om vakkennis en vaardigheden zo goed mogelijk aan te leren en studenten inzicht te geven in de beeldende materie.
Voorkennis is niet vereist, je wordt immers voor het overgrote deel individueel begeleid in het leertraject. Onze docenten koppelen een grote didactische kwaliteit aan hun rol van mentors en hedendaagse kunstenaars. Een sterk schoolleerplan zorgt ervoor dat de basiscompetenties worden bewaakt en verder ontwikkeld.
De deuren van onze academie staan open voor iedereen die op zoek is naar de ontwikkeling van zijn talent, creativiteit en zelfexpressie en een individueel parcours wenst af te leggen in een unieke onderwijsvorm.";"Terlindehofstraat 204, 2170 Merksem";"4.4435030";"51.2479382";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078394"
"Stedelijke Academie voor Beeldende Kunsten Merksem";"De Academie voor Beeldende Kunsten Merksem pleit voor een brede kunstopleiding. We zien het als onze taak om vakkennis en vaardigheden zo goed mogelijk aan te leren en studenten inzicht te geven in de beeldende materie.
Voorkennis is niet vereist, je wordt immers voor het overgrote deel individueel begeleid in het leertraject. Onze docenten koppelen een grote didactische kwaliteit aan hun rol van mentors en hedendaagse kunstenaars. Een sterk schoolleerplan zorgt ervoor dat de basiscompetenties worden bewaakt en verder ontwikkeld.
De deuren van onze academie staan open voor iedereen die op zoek is naar de ontwikkeling van zijn talent, creativiteit en zelfexpressie en een individueel parcours wenst af te leggen in een unieke onderwijsvorm.";"Boshovestraat 173, 2100 Deurne";"4.4684444";"51.2258461";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078396"
"Stedelijke Academie voor Beeldende Kunsten Wilrijk";"";"Spoorweglaan 145, 2610 Wilrijk";"4.4230629";"51.1741020";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078399"
"Stedelijke Academie voor Muziek en Woord Berchem";"";"Ramskapellestraat 43, 2600 Berchem";"4.4465377";"51.1950130";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078400"
"Stedelijke Academie voor Muziek en Woord Berchem";"";"Belgielei 99, 2018 Antwerpen";"4.4182656";"51.2057804";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078401"
"Stedelijke Academie voor Muziek en Woord Borgerhout";"";"Te Boelaarpark 5, 2140 Borgerhout";"4.4526318";"51.2008741";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078402"
"Stedelijke Academie voor Muziek en Woord Borgerhout";"";"Silsburgstraat 83, 2100 Deurne";"4.4751485";"51.2075682";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078403"
"Stedelijke Academie voor Muziek en Woord Hoboken";"";"Lange Riddersstraat 48, 2000 Antwerpen";"4.3966163";"51.2161609";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078405"
"Stedelijke Academie voor Muziek en Woord Hoboken";"";"Willem Van Haechtlaan 66, 2050 Antwerpen";"4.3847857";"51.2301058";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078406"
"Stedelijke Academie voor Muziek en Woord \'Jozef Pauly\' Ekeren";"";"Schriek 358, 2180 Ekeren - Mariaburg";"4.4426749";"51.2915312";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078407"
"Stedelijke Academie voor Muziek en Woord \'Jozef Pauly\' Ekeren";"";"Pastoor Goetschalckxstraat 57, 2180 Ekeren - Donk";"4.4506287";"51.2780810";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078408"
"Stedelijke Academie voor Muziek en Woord \'Jozef Pauly\' Ekeren";"";"Kleine Bredestraat 2a, 2040 Berendrecht";"4.3222354";"51.3457922";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078409"
"Stedelijke Academie voor Muziek en Woord \'Jozef van Poppel\' Deurne";"";"Sint-Rochusstraat 124, 2100 Deurne";"4.4638860";"51.2041151";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078410"
"Stedelijke Academie voor Muziek en Woord Wilrijk";"";"Letterkundestraat 39, 2610 Wilrijk";"4.3818675";"51.1807980";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078411"
"Stedelijke Academie voor Muziek en Woord Wilrijk";"";"Spoorweglaan 145, 2610 Wilrijk";"4.4230629";"51.1741020";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078412"
"De Muze";"Creativiteit, artistieke vorming, participatief leren en zelfverantwoordelijkheid, dat zijn de kernwoorden voor De Muze, een nieuwe stedelijke secundaire school die in schooljaar 2010-2011 haar deuren opent.

De Muze is een arstistiek geprofileerde methodeschool. Hoewel De Muze geen pure Daltonschool is, zijn er toch heel wat Daltonprincipes opgenomen in de nieuwe onderwijsmethode.
Naast Daltonondewijs zal er ook gebruik gemaakt worden van participatief leren en onderwijzen. Een sterke ICT-pijler zal het geheel ondersteunen.";"Leningstraat 26, 2140 Borgerhout";"4.4393997";"51.2170562";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8079513"
"Freinetschool De Pluim";"Een nieuwe basisschool in uw buurt.";"Pauwenlaan 55, 2660 Hoboken";"4.3592819";"51.1702977";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8083697"
"Freinetschool De Pientere Piste";"Deze school opende haar deuren voor de eeste keer op 1 september 2010 en is Ã©Ã©n van de 6 nieuwe scholen in Antwerpen. 
In het schooljaar 2010 - 2011 zal de school enkel kleuters en leerlingen in het 1e leerjaar verwelkomen. Vanaf volgend schooljaar, namelijk 2011-2012 zal de school ook een tweede leerjaar aanbieden om zo na enkele jaren uit te groeien tot een volledige basisschool, die alle leerjaren aanbiedt.";"August Van De Wielelei 220, 2100 Deurne";"4.4833610";"51.2199852";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8083698"
"Freinetschool Het Avontuur";"";"Williotstraat 11, 2600 Berchem";"4.4348793";"51.1875331";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8083699"
"Internationale Evangelische Basisschool De Zonnebloem";"De Zonnebloem is een nieuwe school in Zurenborg - Antwerpen. Het is een evangelische school, we leggen de nadruk op christelijke waarden en volgen verder het leerplan van het katholieke onderwijs.
Een multiculturele, warme, creatieve, muzikale school die voor alle kinderen open staat.
We bieden Engelse lessen (W.O. thema's) aan, van maandag tot en met vrijdag tot 16u20 en wonsdgas (crea, sport en muziek) van 13 -15u voor Â 1,50 per uur.";"Korte Altaarstraat 19, 2018 Antwerpen";"4.4308469";"51.2071682";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8084076"
"De Sterrenkijker";"De Sterrenkijker is een nieuwe kleinschalige basisschool gelegen in de Durletstraat in een Monumentaal complex in neo-Vlaamse renaissancestijl. In 2010 startten we met een eerste leerjaar en een 1e kleuterklas + instapklas in vernieuwde klaslokalen. Onze school zal elk jaar aangroeien tot we een volwaardige basisschool zullen zijn waarin dankzij de kleinschaligheid steeds klasdoorbrekend en niveau-overschrijdend gewerkt kan worden. Zo garanderen we een vlotte doorstroming van kleuter- naar lagere school. De sterrenkijker dankt zijn naam aan onze specifieke visie. Elk kind heeft talenten, is "een ster" op zijn domein. Aan de hand van talentontwikkeling halen we ieders talent naar boven. We  kijken naar het positieve in kinderen en naar de mogelijkheden die iemand bijzonder krachtig maakt. Ons belangrijkste doel hierbij is het verhogen van het zelfvertrouwen en de motivatie. Onze basisschool heeft ook een samenwerking met de Vlaamse Opera.";"Durletstraat 8, 2018 Antwerpen";"4.4046200";"51.2020383";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8084386"
"H&#233;t TalenT";"Het Talent is een kleurrijke school in beweging met een frisse kijk op onderwijs en ruimte voor diversiteit. We bieden een uitdagende leeromgeving aan waar creativiteit een belangrijke rol speelt. Onze school wil een meerwaarde betekenen voor de buurt. Een veilige haven waar iedereen welkom is, waar kinderen kunnen spelen, leren, zich ontwikkelen. En bovenal samen met hun leraars, ouders en de buurt een mooi en uniek geheel vormen!";"Juul Grietensstraat 8, 2140 Borgerhout";"4.4480854";"51.2109448";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8084392"
"Het Groene Eilandje";"Het Groene Eilandje wordt een volledig nieuwe basisschool met kindvriendelijke, veilige en moderne tijdelijke klaslokalen die voldoen aan de strengste normen. De naam van de school verraadt de ligging nabij Park Spoor Noord.";"Bredastraat 25, 2060 Antwerpen";"4.4215554";"51.2325397";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8084506"
"De Vlinder";"Onze opvoeding: is gericht op het leven; streeft naar totale persoonsvorming; getuigt van een bijzondere aandacht voor de zwaksten; steunt op een persoonbevorderende relatie; heeft zorg voor een eigentijdse geloofsopvoeding; haalt kracht uit een goede samenwerking.";"Baron Sadoinestraat 32, 2660 Hoboken";"4.3374076";"51.1719847";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8090492"
"O.-L.-V. van Lourdesinstituut";"Gezellige, kleine kleuterschool met bekwame juffen en de nodige individuele begeleiding.";"Alfons Jeurissenstraat 13, 2180 Ekeren";"4.4201594";"51.2776614";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8093289"
"Stedelijke Academie voor Muziek, Woord en Dans Merksem";"";"Gemeentepark 2, 2960 Brecht";"4.6399235";"51.3480839";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8102579"
"Stedelijke Academie voor Muziek en Woord Wilrijk";"";"Carillolei 3, 2640 Aartselaar";"4.3864371";"51.1332341";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8102584"
"Stedelijke Academie voor Muziek en Woord Wilrijk";"";"Terelststraat 69, 2650 Edegem";"4.5069274";"51.1723399";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8102587"
"Stedelijke Academie voor Muziek, Woord en Dans Merksem";"";"Kerklei 2, 2960 Brecht";"4.5770306";"51.2922091";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8102589"
"Stedelijke Academie voor Muziek en Woord Berchem";"";"Frans Van Hombeeckplein 29, 2600 Berchem";"4.4174379";"51.1953109";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8102612"
"Stedelijke Academie voor Beeldende Kunsten Merksem";"De Academie voor Beeldende Kunsten Merksem pleit voor een brede kunstopleiding. We zien het als onze taak om vakkennis en vaardigheden zo goed mogelijk aan te leren en studenten inzicht te geven in de beeldende materie.
Voorkennis is niet vereist, je wordt immers voor het overgrote deel individueel begeleid in het leertraject. Onze docenten koppelen een grote didactische kwaliteit aan hun rol van mentors en hedendaagse kunstenaars. Een sterk schoolleerplan zorgt ervoor dat de basiscompetenties worden bewaakt en verder ontwikkeld.
De deuren van onze academie staan open voor iedereen die op zoek is naar de ontwikkeling van zijn talent, creativiteit en zelfexpressie en een individueel parcours wenst af te leggen in een unieke onderwijsvorm.";"Vordensteinstraat 47, 2900 Schoten";"4.4942414";"51.2528265";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8102653"
"Koninklijke Academie voor Schone Kunsten DKO Antwerpen - Zuiderspershuis";"";"Waalse Kaai 14, 2000 Antwerpen";"4.4011356";"51.2198771";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8103173"
"K\'do!";"Kom jij ook?
In samenwerking met de academie voor deeltijds kunstonderwijs (MAÂGO!) richtten wij muzische basisschool KÂdo (kunst doet ontdekken) op. Deze samenwerking zorgt voor een uniek onderwijsproject waarbij leerlingen kunst in al haar vormen ontdekken Ã©n beoefenen. Meer dan in
andere basisscholen is er aandacht voor muziek, beeld, media, beweging en drama zonder de traditionele vakken zoals taal, rekenen, WO, Â uit het oog te verliezen. Momenteel bieden wij een eerste en een tweede leerjaar. Elk schooljaar komt er een leerjaar bij.";"Mechelsesteenweg 125, 2018 Antwerpen";"4.4102124";"51.2060552";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8104421"
"Academie voor Muziek, Woord en Dans van het Gemeenschapsonderwijs Antwerpen";"";"Onderwijsstraat 19, 2540 Hove";"4.4729206";"51.1521467";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8121379"
"Andromeda VDH";"Andromeda heeft 2 vestigingen: op de Herentalsebaan 482 (peuterklas, kleuterschool, lagere school 1ste en 2de leerjaar) en op de Van Den Hautelei 63 (van 3de leerjaar tot 6de leerjaar). Beide achteringangen zijn gelegen op de Dascottalei. Er worden rangen voorzien van het ene gebouw naar het andere.";"Van den Hautelei 63, 2100 Deurne";"4.4675972";"51.2046498";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/Andromeda.JPG";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8166571"
"Sint-Norbertusinstituut";"";"Sint-Willibrordusstraat 47-49, 2060 Antwerpen";"4.4309182";"51.2196892";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8179822"
"De Hoedjes van Papier";"In september 2012 starten wij met twee klassen in het eerste leerjaar die elk een capaciteit hebben voor 24 kinderen. Ieder schooljaar komen er klassen bij zodat de toekomst van uw kind binnen onze school verzekerd is en dit tot het zesde leerjaar. Net als in onze kleuterschool willen we ook in onze lagere school de kleinschaligheid en de familiale, gezellige sfeer nastreven. In de toekomst kunnen we samen dezelfde koers blijven varen en ervoor zorgen dat we elk kind maximale ontplooiingskansen kunnen bieden. Ook in de lagere school zal er veel aandacht besteed worden aan muzische en culturele ontwikkeling en zal er projectmatig gewerkt worden. Op sociaal vlak leggen we de lat hoog en streven we naar wederzijds respect, verdraagzaamheid en zelfstandigheid.";"Thibautstraat 65, 2100 Deurne";"4.4543236";"51.2048861";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/hoedjesvanpapier.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8185782"
"Stedelijke Academie voor Muziek en Woord Wilrijk";"";"Boomsesteenweg 387, 2610 Wilrijk";"4.3863305";"51.1668666";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8187437"
"Stedelijke Academie voor Beeldende Kunsten Merksem";"De Academie voor Beeldende Kunsten Merksem pleit voor een brede kunstopleiding. We zien het als onze taak om vakkennis en vaardigheden zo goed mogelijk aan te leren en studenten inzicht te geven in de beeldende materie.
Voorkennis is niet vereist, je wordt immers voor het overgrote deel individueel begeleid in het leertraject. Onze docenten koppelen een grote didactische kwaliteit aan hun rol van mentors en hedendaagse kunstenaars. Een sterk schoolleerplan zorgt ervoor dat de basiscompetenties worden bewaakt en verder ontwikkeld.
De deuren van onze academie staan open voor iedereen die op zoek is naar de ontwikkeling van zijn talent, creativiteit en zelfexpressie en een individueel parcours wenst af te leggen in een unieke onderwijsvorm.";"Hardenvoort 55, 2060 Antwerpen";"4.4211284";"51.2317724";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8187440"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"De Academie voor Beeldende Kunsten van Berchem & Instituut Roger Avermaete geeft een volledige artistieke opleiding in dag-, avond-, en weekendonderwijs, in zowel vrije als toegepaste kunsten.
Van zesjarige kunstenaar-in-spe kan je doorstromen tot de hogere graad en specialisatiegraad, waar je je artistieke kunnen en culturele bagage helemaal kan ontplooien onder begeleiding van professionele docenten-kunstenaars. Met een academieopleiding in de toegepaste richtingen kan je ook een nieuwe beroepskeuze realiseren.
In elk atelier wordt de student gestimuleerd om een creatieve persoonlijkheid te ontwikkelen en tegelijkertijd de technische kant van het mÃ©tier te leren. Een degelijke infrastructuur (waaronder twee digitale labo's) zorgt voor voldoende mogelijkheden binnen elke afdeling.
Voor kinderen en jongeren vormen de cursussen een aanvulling op het dagonderwijs of een voorbereiding op het hoger kunstonderwijs. Bovendien kunnen zij kiezen uit een waaier aan wijkafdelingen, in en rond Berchem.";"Durletstraat 8, 2018 Antwerpen";"4.4046189";"51.2021387";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8197835"
